"","Account","Date","month","day","year","Day of Week","Weekday","hour","Peakhour","kWh"
"40232",999999999,2014-06-01,6,1,2014,0,0,10,1,102.235980138357
"44240",999999999,2014-06-01,6,1,2014,0,0,11,1,100.72357609414
"48248",999999999,2014-06-01,6,1,2014,0,0,12,1,99.2111720499233
"52256",999999999,2014-06-01,6,1,2014,0,0,13,1,97.6987680057064
"56264",999999999,2014-06-01,6,1,2014,0,0,14,1,96.1863639614894
"60272",999999999,2014-06-01,6,1,2014,0,0,15,1,94.6739599172724
"64280",999999999,2014-06-01,6,1,2014,0,0,16,1,93.1615558730555
"68288",999999999,2014-06-01,6,1,2014,0,0,17,1,91.6491518288385
"72296",999999999,2014-06-01,6,1,2014,0,0,18,1,90.1367477846215
"76304",999999999,2014-06-01,6,1,2014,0,0,19,1,88.6243437404046
"80312",999999999,2014-06-01,6,1,2014,0,0,20,0,-0.479043637169525
"84320",999999999,2014-06-01,6,1,2014,0,0,21,0,-1.99144768138649
"88328",999999999,2014-06-01,6,1,2014,0,0,22,0,-3.50385172560345
"92336",999999999,2014-06-01,6,1,2014,0,0,23,0,-5.01625576982042
"64292",999999999,2014-06-13,6,13,2014,5,1,16,1,156.046792235982
"68300",999999999,2014-06-13,6,13,2014,5,1,17,1,154.534388191765
"72308",999999999,2014-06-13,6,13,2014,5,1,18,1,153.021984147548
"76316",999999999,2014-06-13,6,13,2014,5,1,19,1,151.509580103331
"80324",999999999,2014-06-13,6,13,2014,5,1,20,0,62.4061927257571
"84332",999999999,2014-06-13,6,13,2014,5,1,21,0,60.8937886815402
"88340",999999999,2014-06-13,6,13,2014,5,1,22,0,59.3813846373232
"92348",999999999,2014-06-13,6,13,2014,5,1,23,0,57.8689805931062
"165",999999999,2014-06-14,6,14,2014,6,0,0,0,24.247285109479
"4173",999999999,2014-06-14,6,14,2014,6,0,1,0,22.734881065262
"8181",999999999,2014-06-14,6,14,2014,6,0,2,0,21.2224770210451
"12189",999999999,2014-06-14,6,14,2014,6,0,3,0,19.7100729768281
"16197",999999999,2014-06-14,6,14,2014,6,0,4,0,18.1976689326111
"20205",999999999,2014-06-14,6,14,2014,6,0,5,0,16.6852648883942
"24213",999999999,2014-06-14,6,14,2014,6,0,6,0,15.1728608441772
"28221",999999999,2014-06-14,6,14,2014,6,0,7,1,101.251440133317
"32229",999999999,2014-06-14,6,14,2014,6,0,8,1,99.7390360891004
"36237",999999999,2014-06-14,6,14,2014,6,0,9,1,98.2266320448834
"40245",999999999,2014-06-14,6,14,2014,6,0,10,1,96.7142280006665
"44253",999999999,2014-06-14,6,14,2014,6,0,11,1,95.2018239564495
"48261",999999999,2014-06-14,6,14,2014,6,0,12,1,93.6894199122326
"52269",999999999,2014-06-14,6,14,2014,6,0,13,1,92.1770158680156
"56277",999999999,2014-06-14,6,14,2014,6,0,14,1,90.6646118237986
"60285",999999999,2014-06-14,6,14,2014,6,0,15,1,89.1522077795817
"64293",999999999,2014-06-14,6,14,2014,6,0,16,1,87.6398037353647
"68301",999999999,2014-06-14,6,14,2014,6,0,17,1,86.1273996911477
"72309",999999999,2014-06-14,6,14,2014,6,0,18,1,84.6149956469308
"76317",999999999,2014-06-14,6,14,2014,6,0,19,1,83.1025916027138
"80325",999999999,2014-06-14,6,14,2014,6,0,20,0,-6.00079577486031
"84333",999999999,2014-06-14,6,14,2014,6,0,21,0,-7.51319981907727
"88341",999999999,2014-06-14,6,14,2014,6,0,22,0,-9.02560386329424
"92349",999999999,2014-06-14,6,14,2014,6,0,23,0,-10.5380079075112
"166",999999999,2014-06-15,6,15,2014,0,0,0,0,23.8225349450368
"4174",999999999,2014-06-15,6,15,2014,0,0,1,0,22.3101309008198
"8182",999999999,2014-06-15,6,15,2014,0,0,2,0,20.7977268566028
"12190",999999999,2014-06-15,6,15,2014,0,0,3,0,19.2853228123859
"16198",999999999,2014-06-15,6,15,2014,0,0,4,0,17.7729187681689
"20206",999999999,2014-06-15,6,15,2014,0,0,5,0,16.2605147239519
"24214",999999999,2014-06-15,6,15,2014,0,0,6,0,14.748110679735
"28222",999999999,2014-06-15,6,15,2014,0,0,7,1,100.826689968875
"32230",999999999,2014-06-15,6,15,2014,0,0,8,1,99.3142859246582
"36238",999999999,2014-06-15,6,15,2014,0,0,9,1,97.8018818804412
"40246",999999999,2014-06-15,6,15,2014,0,0,10,1,96.2894778362243
"44254",999999999,2014-06-15,6,15,2014,0,0,11,1,94.7770737920073
"48262",999999999,2014-06-15,6,15,2014,0,0,12,1,93.2646697477903
"52270",999999999,2014-06-15,6,15,2014,0,0,13,1,91.7522657035734
"56278",999999999,2014-06-15,6,15,2014,0,0,14,1,90.2398616593564
"60286",999999999,2014-06-15,6,15,2014,0,0,15,1,88.7274576151394
"64294",999999999,2014-06-15,6,15,2014,0,0,16,1,87.2150535709225
"68302",999999999,2014-06-15,6,15,2014,0,0,17,1,85.7026495267055
"72310",999999999,2014-06-15,6,15,2014,0,0,18,1,84.1902454824885
"76318",999999999,2014-06-15,6,15,2014,0,0,19,1,82.6778414382716
"80326",999999999,2014-06-15,6,15,2014,0,0,20,0,-6.42554593930254
"84334",999999999,2014-06-15,6,15,2014,0,0,21,0,-7.9379499835195
"88342",999999999,2014-06-15,6,15,2014,0,0,22,0,-9.45035402773647
"92350",999999999,2014-06-15,6,15,2014,0,0,23,0,-10.9627580719534
"167",999999999,2014-06-16,6,16,2014,1,1,0,0,91.3800231167697
"4175",999999999,2014-06-16,6,16,2014,1,1,1,0,89.8676190725528
"8183",999999999,2014-06-16,6,16,2014,1,1,2,0,88.3552150283358
"12191",999999999,2014-06-16,6,16,2014,1,1,3,0,86.8428109841188
"16199",999999999,2014-06-16,6,16,2014,1,1,4,0,85.3304069399019
"20207",999999999,2014-06-16,6,16,2014,1,1,5,0,83.8180028956849
"64295",999999999,2014-06-16,6,16,2014,1,1,16,1,154.772541742655
"68303",999999999,2014-06-16,6,16,2014,1,1,17,1,153.260137698438
"72311",999999999,2014-06-16,6,16,2014,1,1,18,1,151.747733654222
"76319",999999999,2014-06-16,6,16,2014,1,1,19,1,150.235329610005
"80327",999999999,2014-06-16,6,16,2014,1,1,20,0,61.1319422324304
"84335",999999999,2014-06-16,6,16,2014,1,1,21,0,59.6195381882135
"88343",999999999,2014-06-16,6,16,2014,1,1,22,0,58.1071341439965
"92351",999999999,2014-06-16,6,16,2014,1,1,23,0,56.5947300997796
"168",999999999,2014-06-17,6,17,2014,2,1,0,0,90.9552729523275
"4176",999999999,2014-06-17,6,17,2014,2,1,1,0,89.4428689081105
"8184",999999999,2014-06-17,6,17,2014,2,1,2,0,87.9304648638936
"12192",999999999,2014-06-17,6,17,2014,2,1,3,0,86.4180608196766
"20208",999999999,2014-06-17,6,17,2014,2,1,5,0,83.3932527312427
"64296",999999999,2014-06-17,6,17,2014,2,1,16,1,154.347791578213
"68304",999999999,2014-06-17,6,17,2014,2,1,17,1,152.835387533996
"72312",999999999,2014-06-17,6,17,2014,2,1,18,1,151.322983489779
"76320",999999999,2014-06-17,6,17,2014,2,1,19,1,149.810579445562
"80328",999999999,2014-06-17,6,17,2014,2,1,20,0,60.7071920679882
"84336",999999999,2014-06-17,6,17,2014,2,1,21,0,59.1947880237713
"88344",999999999,2014-06-17,6,17,2014,2,1,22,0,57.6823839795543
"92352",999999999,2014-06-17,6,17,2014,2,1,23,0,56.1699799353373
"169",999999999,2014-06-18,6,18,2014,3,1,0,0,90.5305227879435
"4177",999999999,2014-06-18,6,18,2014,3,1,1,0,89.0181187437265
"8185",999999999,2014-06-18,6,18,2014,3,1,2,0,87.5057146995096
"12193",999999999,2014-06-18,6,18,2014,3,1,3,0,85.9933106552926
"16201",999999999,2014-06-18,6,18,2014,3,1,4,0,84.4809066110756
"20209",999999999,2014-06-18,6,18,2014,3,1,5,0,82.9685025668587
"68305",999999999,2014-06-18,6,18,2014,3,1,17,1,152.410637369612
"72313",999999999,2014-06-18,6,18,2014,3,1,18,1,150.898233325395
"76321",999999999,2014-06-18,6,18,2014,3,1,19,1,149.385829281178
"80329",999999999,2014-06-18,6,18,2014,3,1,20,0,60.2824419036042
"84337",999999999,2014-06-18,6,18,2014,3,1,21,0,58.7700378593872
"88345",999999999,2014-06-18,6,18,2014,3,1,22,0,57.2576338151703
"92353",999999999,2014-06-18,6,18,2014,3,1,23,0,55.7452297709533
"170",999999999,2014-06-19,6,19,2014,4,1,0,0,90.105772623443
"4178",999999999,2014-06-19,6,19,2014,4,1,1,0,88.5933685792261
"8186",999999999,2014-06-19,6,19,2014,4,1,2,0,87.0809645350091
"12194",999999999,2014-06-19,6,19,2014,4,1,3,0,85.5685604907922
"16202",999999999,2014-06-19,6,19,2014,4,1,4,0,84.0561564465752
"20210",999999999,2014-06-19,6,19,2014,4,1,5,0,82.5437524023582
"64298",999999999,2014-06-19,6,19,2014,4,1,16,1,153.498291249329
"68306",999999999,2014-06-19,6,19,2014,4,1,17,1,151.985887205112
"88346",999999999,2014-06-19,6,19,2014,4,1,22,0,56.8328836506698
"92354",999999999,2014-06-19,6,19,2014,4,1,23,0,55.3204796064529
"153",999999999,2014-06-02,6,2,2014,1,1,0,0,97.3265254189027
"4161",999999999,2014-06-02,6,2,2014,1,1,1,0,95.8141213746858
"8169",999999999,2014-06-02,6,2,2014,1,1,2,0,94.3017173304688
"12177",999999999,2014-06-02,6,2,2014,1,1,3,0,92.7893132862519
"16185",999999999,2014-06-02,6,2,2014,1,1,4,0,91.2769092420349
"20193",999999999,2014-06-02,6,2,2014,1,1,5,0,89.7645051978179
"24201",999999999,2014-06-02,6,2,2014,1,1,6,0,88.252101153601
"64281",999999999,2014-06-02,6,2,2014,1,1,16,1,160.719044044788
"68289",999999999,2014-06-02,6,2,2014,1,1,17,1,159.206640000571
"72297",999999999,2014-06-02,6,2,2014,1,1,18,1,157.694235956355
"76305",999999999,2014-06-02,6,2,2014,1,1,19,1,156.181831912138
"80313",999999999,2014-06-02,6,2,2014,1,1,20,0,67.0784445345635
"84321",999999999,2014-06-02,6,2,2014,1,1,21,0,65.5660404903465
"88329",999999999,2014-06-02,6,2,2014,1,1,22,0,64.0536364461295
"92337",999999999,2014-06-02,6,2,2014,1,1,23,0,62.5412324019126
"171",999999999,2014-06-20,6,20,2014,5,1,0,0,89.6810224590008
"4179",999999999,2014-06-20,6,20,2014,5,1,1,0,88.1686184147839
"8187",999999999,2014-06-20,6,20,2014,5,1,2,0,86.6562143705669
"12195",999999999,2014-06-20,6,20,2014,5,1,3,0,85.1438103263499
"20211",999999999,2014-06-20,6,20,2014,5,1,5,0,82.119002237916
"154",999999999,2014-06-03,6,3,2014,2,1,0,0,96.9017752544605
"4162",999999999,2014-06-03,6,3,2014,2,1,1,0,95.3893712102436
