"","Account","Date","kWh","month","day","year","hour","DayOfWeek","Weekday","PeakHour","Temperature"
"6056",999999999,"7/1/2014",116.626057561765,7,1,2014,13,2,1,1,88
"6057",999999999,"7/1/2014",115.951299789086,7,1,2014,14,2,1,1,86
"6058",999999999,"7/1/2014",115.276542016406,7,1,2014,15,2,1,1,86
"6073",999999999,"7/1/2014",120.674604197842,7,1,2014,7,2,1,1,75
"6074",999999999,"7/1/2014",119.999846425162,7,1,2014,8,2,1,1,79
"6075",999999999,"7/1/2014",119.325088652483,7,1,2014,9,2,1,1,81
"6078",999999999,"7/10/2014",121.585097151972,7,10,2014,10,4,1,1,77
"6079",999999999,"7/10/2014",120.910339379293,7,10,2014,11,4,1,1,78.1
"6080",999999999,"7/10/2014",120.235581606613,7,10,2014,12,4,1,1,80.1
"6081",999999999,"7/10/2014",119.560823833934,7,10,2014,13,4,1,1,81
"6082",999999999,"7/10/2014",118.886066061254,7,10,2014,14,4,1,1,80.1
"6103",999999999,"7/11/2014",123.052480288057,7,11,2014,10,5,1,1,72
"6104",999999999,"7/11/2014",122.377722515377,7,11,2014,11,5,1,1,72
"6105",999999999,"7/11/2014",121.702964742698,7,11,2014,12,5,1,1,71.1
"6106",999999999,"7/11/2014",121.028206970018,7,11,2014,13,5,1,1,71.1
"6107",999999999,"7/11/2014",120.353449197339,7,11,2014,14,5,1,1,71.1
"6123",999999999,"7/11/2014",125.076753606095,7,11,2014,7,5,1,1,66.9
"6124",999999999,"7/11/2014",124.401995833415,7,11,2014,8,5,1,1,70
"6125",999999999,"7/11/2014",123.727238060736,7,11,2014,9,5,1,1,72
"6178",999999999,"7/14/2014",117.182947743719,7,14,2014,10,1,1,1,81
"6179",999999999,"7/14/2014",116.50818997104,7,14,2014,11,1,1,1,82
"6180",999999999,"7/14/2014",115.83343219836,7,14,2014,12,1,1,1,80.1
"6181",999999999,"7/14/2014",115.158674425681,7,14,2014,13,1,1,1,75
"6182",999999999,"7/14/2014",114.483916653001,7,14,2014,14,1,1,1,84
"6198",999999999,"7/14/2014",119.207221061757,7,14,2014,7,1,1,1,73.9
"6199",999999999,"7/14/2014",118.532463289078,7,14,2014,8,1,1,1,75.55
"6200",999999999,"7/14/2014",117.857705516398,7,14,2014,9,1,1,1,80.1
"6203",999999999,"7/15/2014",118.650330879803,7,15,2014,10,2,1,1,78.1
"6204",999999999,"7/15/2014",117.975573107124,7,15,2014,11,2,1,1,79.45
"6205",999999999,"7/15/2014",117.300815334444,7,15,2014,12,2,1,1,82
"6206",999999999,"7/15/2014",116.626057561765,7,15,2014,13,2,1,1,84.1
"6207",999999999,"7/15/2014",115.951299789086,7,15,2014,14,2,1,1,83.55
"6209",999999999,"7/15/2014",114.601784243727,7,15,2014,16,2,1,1,81.25
"6223",999999999,"7/15/2014",120.674604197842,7,15,2014,7,2,1,1,73.65
"6224",999999999,"7/15/2014",119.999846425162,7,15,2014,8,2,1,1,73.4
"6225",999999999,"7/15/2014",119.325088652483,7,15,2014,9,2,1,1,75.1
"6228",999999999,"7/16/2014",120.117714015888,7,16,2014,10,3,1,1,71.28
"6229",999999999,"7/16/2014",119.442956243208,7,16,2014,11,3,1,1,73
"6230",999999999,"7/16/2014",118.768198470529,7,16,2014,12,3,1,1,73.2
"6231",999999999,"7/16/2014",118.093440697849,7,16,2014,13,3,1,1,73.26666667
"6232",999999999,"7/16/2014",117.41868292517,7,16,2014,14,3,1,1,74.2
"6234",999999999,"7/16/2014",116.069167379811,7,16,2014,16,3,1,1,73.75
"6248",999999999,"7/16/2014",122.141987333926,7,16,2014,7,3,1,1,75
"6249",999999999,"7/16/2014",121.467229561247,7,16,2014,8,3,1,1,70
"6250",999999999,"7/16/2014",120.792471788567,7,16,2014,9,3,1,1,70.8
"6253",999999999,"7/17/2014",121.585097151972,7,17,2014,10,4,1,1,75
"6254",999999999,"7/17/2014",120.910339379293,7,17,2014,11,4,1,1,77
"6255",999999999,"7/17/2014",120.235581606613,7,17,2014,12,4,1,1,73.9
"6256",999999999,"7/17/2014",119.560823833934,7,17,2014,13,4,1,1,75
"6257",999999999,"7/17/2014",118.886066061254,7,17,2014,14,4,1,1,75.9
"6273",999999999,"7/17/2014",123.60937047001,7,17,2014,7,4,1,1,69.1
"6274",999999999,"7/17/2014",122.934612697331,7,17,2014,8,4,1,1,71.1
"6275",999999999,"7/17/2014",122.259854924652,7,17,2014,9,4,1,1,72
"6278",999999999,"7/18/2014",123.052480288057,7,18,2014,10,5,1,1,75.9
"6279",999999999,"7/18/2014",122.377722515377,7,18,2014,11,5,1,1,73
"6280",999999999,"7/18/2014",121.702964742698,7,18,2014,12,5,1,1,73
"6281",999999999,"7/18/2014",121.028206970018,7,18,2014,13,5,1,1,75
"6282",999999999,"7/18/2014",120.353449197339,7,18,2014,14,5,1,1,73
"6298",999999999,"7/18/2014",125.076753606095,7,18,2014,7,5,1,1,70
"6299",999999999,"7/18/2014",124.401995833415,7,18,2014,8,5,1,1,73.9
"6300",999999999,"7/18/2014",123.727238060736,7,18,2014,9,5,1,1,75.9
"6328",999999999,"7/2/2014",120.117714015888,7,2,2014,10,3,1,1,84.9
"6329",999999999,"7/2/2014",119.442956243208,7,2,2014,11,3,1,1,88
"6330",999999999,"7/2/2014",118.768198470529,7,2,2014,12,3,1,1,89.1
"6331",999999999,"7/2/2014",118.093440697849,7,2,2014,13,3,1,1,90
"6332",999999999,"7/2/2014",117.41868292517,7,2,2014,14,3,1,1,91
"6334",999999999,"7/2/2014",116.069167379811,7,2,2014,16,3,1,1,87.1
"6350",999999999,"7/2/2014",120.792471788567,7,2,2014,9,3,1,1,82
"6378",999999999,"7/21/2014",117.182947743719,7,21,2014,10,1,1,1,70
"6379",999999999,"7/21/2014",116.50818997104,7,21,2014,11,1,1,1,71.1
"6380",999999999,"7/21/2014",115.83343219836,7,21,2014,12,1,1,1,72
"6381",999999999,"7/21/2014",115.158674425681,7,21,2014,13,1,1,1,71.1
"6382",999999999,"7/21/2014",114.483916653001,7,21,2014,14,1,1,1,70
"6398",999999999,"7/21/2014",119.207221061757,7,21,2014,7,1,1,1,66.55
"6399",999999999,"7/21/2014",118.532463289078,7,21,2014,8,1,1,1,68
"6400",999999999,"7/21/2014",117.857705516398,7,21,2014,9,1,1,1,68
"6403",999999999,"7/22/2014",118.650330879803,7,22,2014,10,2,1,1,78.1
"6404",999999999,"7/22/2014",117.975573107124,7,22,2014,11,2,1,1,81
"6406",999999999,"7/22/2014",116.626057561765,7,22,2014,13,2,1,1,78.1
"6407",999999999,"7/22/2014",115.951299789086,7,22,2014,14,2,1,1,82
"6422",999999999,"7/22/2014",121.349361970521,7,22,2014,6,2,1,1,66.9
"6423",999999999,"7/22/2014",120.674604197842,7,22,2014,7,2,1,1,71.1
"6424",999999999,"7/22/2014",119.999846425162,7,22,2014,8,2,1,1,75
"6425",999999999,"7/22/2014",119.325088652483,7,22,2014,9,2,1,1,79
"6428",999999999,"7/23/2014",120.117714015888,7,23,2014,10,3,1,1,84.9
"6429",999999999,"7/23/2014",119.442956243208,7,23,2014,11,3,1,1,87.1
"6430",999999999,"7/23/2014",118.768198470529,7,23,2014,12,3,1,1,88
"6431",999999999,"7/23/2014",118.093440697849,7,23,2014,13,3,1,1,90
"6432",999999999,"7/23/2014",117.41868292517,7,23,2014,14,3,1,1,91
"6434",999999999,"7/23/2014",116.069167379811,7,23,2014,16,3,1,1,88
"6448",999999999,"7/23/2014",122.141987333926,7,23,2014,7,3,1,1,75.9
"6449",999999999,"7/23/2014",121.467229561247,7,23,2014,8,3,1,1,79
"6450",999999999,"7/23/2014",120.792471788567,7,23,2014,9,3,1,1,81
"6453",999999999,"7/24/2014",121.585097151972,7,24,2014,10,4,1,1,72
"6454",999999999,"7/24/2014",120.910339379293,7,24,2014,11,4,1,1,72.93333333
"6455",999999999,"7/24/2014",120.235581606613,7,24,2014,12,4,1,1,69.9
"6456",999999999,"7/24/2014",119.560823833934,7,24,2014,13,4,1,1,70
"6457",999999999,"7/24/2014",118.886066061254,7,24,2014,14,4,1,1,71.1
"6473",999999999,"7/24/2014",123.60937047001,7,24,2014,7,4,1,1,73.9
"6474",999999999,"7/24/2014",122.934612697331,7,24,2014,8,4,1,1,73.2
"6475",999999999,"7/24/2014",122.259854924652,7,24,2014,9,4,1,1,72.03333333
"6478",999999999,"7/25/2014",123.052480288057,7,25,2014,10,5,1,1,73
"6479",999999999,"7/25/2014",122.377722515377,7,25,2014,11,5,1,1,73.9
"6480",999999999,"7/25/2014",121.702964742698,7,25,2014,12,5,1,1,75.9
"6481",999999999,"7/25/2014",121.028206970018,7,25,2014,13,5,1,1,78.1
"6482",999999999,"7/25/2014",120.353449197339,7,25,2014,14,5,1,1,80.1
"6499",999999999,"7/25/2014",124.401995833415,7,25,2014,8,5,1,1,71.1
"6500",999999999,"7/25/2014",123.727238060736,7,25,2014,9,5,1,1,73.9
"6553",999999999,"7/28/2014",117.182947743719,7,28,2014,10,1,1,1,75.2
"6554",999999999,"7/28/2014",116.50818997104,7,28,2014,11,1,1,1,80.1
"6555",999999999,"7/28/2014",115.83343219836,7,28,2014,12,1,1,1,81
"6556",999999999,"7/28/2014",115.158674425681,7,28,2014,13,1,1,1,80.1
"6557",999999999,"7/28/2014",114.483916653001,7,28,2014,14,1,1,1,82.9
"6574",999999999,"7/28/2014",118.532463289078,7,28,2014,8,1,1,1,68.9
"6575",999999999,"7/28/2014",117.857705516398,7,28,2014,9,1,1,1,66.025
"6578",999999999,"7/29/2014",118.650330879803,7,29,2014,10,2,1,1,73
"6579",999999999,"7/29/2014",117.975573107124,7,29,2014,11,2,1,1,75
"6580",999999999,"7/29/2014",117.300815334444,7,29,2014,12,2,1,1,75.9
"6581",999999999,"7/29/2014",116.626057561765,7,29,2014,13,2,1,1,77
"6582",999999999,"7/29/2014",115.951299789086,7,29,2014,14,2,1,1,77
"6597",999999999,"7/29/2014",121.349361970521,7,29,2014,6,2,1,1,64.9
"6598",999999999,"7/29/2014",120.674604197842,7,29,2014,7,2,1,1,66.9
"6599",999999999,"7/29/2014",119.999846425162,7,29,2014,8,2,1,1,69.1
"6600",999999999,"7/29/2014",119.325088652483,7,29,2014,9,2,1,1,71.1
"6603",999999999,"7/3/2014",121.585097151972,7,3,2014,10,4,1,1,75.9
"6604",999999999,"7/3/2014",120.910339379293,7,3,2014,11,4,1,1,78.1
"6605",999999999,"7/3/2014",120.235581606613,7,3,2014,12,4,1,1,84
"6606",999999999,"7/3/2014",119.560823833934,7,3,2014,13,4,1,1,82.9
"6607",999999999,"7/3/2014",118.886066061254,7,3,2014,14,4,1,1,89.1
"6623",999999999,"7/3/2014",123.60937047001,7,3,2014,7,4,1,1,79
"6624",999999999,"7/3/2014",122.934612697331,7,3,2014,8,4,1,1,81
"6625",999999999,"7/3/2014",122.259854924652,7,3,2014,9,4,1,1,82
"6628",999999999,"7/30/2014",120.117714015888,7,30,2014,10,3,1,1,77
"6629",999999999,"7/30/2014",119.442956243208,7,30,2014,11,3,1,1,75.9
"6630",999999999,"7/30/2014",118.768198470529,7,30,2014,12,3,1,1,75.9
"6631",999999999,"7/30/2014",118.093440697849,7,30,2014,13,3,1,1,75.9
"6632",999999999,"7/30/2014",117.41868292517,7,30,2014,14,3,1,1,72
"6647",999999999,"7/30/2014",122.816745106605,7,30,2014,6,3,1,1,66
"6648",999999999,"7/30/2014",122.141987333926,7,30,2014,7,3,1,1,68
"6649",999999999,"7/30/2014",121.467229561247,7,30,2014,8,3,1,1,69.1
"6650",999999999,"7/30/2014",120.792471788567,7,30,2014,9,3,1,1,70
"6653",999999999,"7/31/2014",121.585097151972,7,31,2014,10,4,1,1,75.9
"6654",999999999,"7/31/2014",120.910339379293,7,31,2014,11,4,1,1,78.1
"6655",999999999,"7/31/2014",120.235581606613,7,31,2014,12,4,1,1,79
"6656",999999999,"7/31/2014",119.560823833934,7,31,2014,13,4,1,1,78.1
"6657",999999999,"7/31/2014",118.886066061254,7,31,2014,14,4,1,1,79
"6672",999999999,"7/31/2014",124.28412824269,7,31,2014,6,4,1,1,63
"6673",999999999,"7/31/2014",123.60937047001,7,31,2014,7,4,1,1,66.9
"6674",999999999,"7/31/2014",122.934612697331,7,31,2014,8,4,1,1,70
"6675",999999999,"7/31/2014",122.259854924652,7,31,2014,9,4,1,1,75
"6753",999999999,"7/7/2014",117.182947743719,7,7,2014,10,1,1,1,79
"6754",999999999,"7/7/2014",116.50818997104,7,7,2014,11,1,1,1,82
"6755",999999999,"7/7/2014",115.83343219836,7,7,2014,12,1,1,1,84.9
"6756",999999999,"7/7/2014",115.158674425681,7,7,2014,13,1,1,1,87.1
"6757",999999999,"7/7/2014",114.483916653001,7,7,2014,14,1,1,1,87.1
"6773",999999999,"7/7/2014",119.207221061757,7,7,2014,7,1,1,1,71.1
"6774",999999999,"7/7/2014",118.532463289078,7,7,2014,8,1,1,1,71.1
"6775",999999999,"7/7/2014",117.857705516398,7,7,2014,9,1,1,1,75
"6778",999999999,"7/8/2014",118.650330879803,7,8,2014,10,2,1,1,82
"6779",999999999,"7/8/2014",117.975573107124,7,8,2014,11,2,1,1,87.1
"6780",999999999,"7/8/2014",117.300815334444,7,8,2014,12,2,1,1,88
"6781",999999999,"7/8/2014",116.626057561765,7,8,2014,13,2,1,1,89.1
"6782",999999999,"7/8/2014",115.951299789086,7,8,2014,14,2,1,1,90
"6784",999999999,"7/8/2014",114.601784243727,7,8,2014,16,2,1,1,89.1
"6798",999999999,"7/8/2014",120.674604197842,7,8,2014,7,2,1,1,77
"6799",999999999,"7/8/2014",119.999846425162,7,8,2014,8,2,1,1,78.1
"6800",999999999,"7/8/2014",119.325088652483,7,8,2014,9,2,1,1,82.9
"6804",999999999,"7/9/2014",119.442956243208,7,9,2014,11,3,1,1,84.9
"6805",999999999,"7/9/2014",118.768198470529,7,9,2014,12,3,1,1,86
"6806",999999999,"7/9/2014",118.093440697849,7,9,2014,13,3,1,1,86
"6807",999999999,"7/9/2014",117.41868292517,7,9,2014,14,3,1,1,88
"6823",999999999,"7/9/2014",122.141987333926,7,9,2014,7,3,1,1,75.9
"6824",999999999,"7/9/2014",121.467229561247,7,9,2014,8,3,1,1,79
"6825",999999999,"7/9/2014",120.792471788567,7,9,2014,9,3,1,1,81
"6828",999999999,"8/1/2014",131.059457611822,8,1,2014,10,5,1,1,75.9
"6829",999999999,"8/1/2014",130.384699839142,8,1,2014,11,5,1,1,73
"6830",999999999,"8/1/2014",129.709942066463,8,1,2014,12,5,1,1,75
"6831",999999999,"8/1/2014",129.035184293783,8,1,2014,13,5,1,1,75.9
"6832",999999999,"8/1/2014",128.360426521104,8,1,2014,14,5,1,1,75.9
"6849",999999999,"8/1/2014",132.40897315718,8,1,2014,8,5,1,1,73
"6850",999999999,"8/1/2014",131.734215384501,8,1,2014,9,5,1,1,73.9
"6880",999999999,"8/11/2014",123.840409522125,8,11,2014,12,1,1,1,82
"6881",999999999,"8/11/2014",123.165651749446,8,11,2014,13,1,1,1,78.1
"6882",999999999,"8/11/2014",122.490893976766,8,11,2014,14,1,1,1,82
"6903",999999999,"8/12/2014",126.657308203568,8,12,2014,10,2,1,1,75
"6904",999999999,"8/12/2014",125.982550430889,8,12,2014,11,2,1,1,73.9
"6906",999999999,"8/12/2014",124.63303488553,8,12,2014,13,2,1,1,78.1
"6907",999999999,"8/12/2014",123.958277112851,8,12,2014,14,2,1,1,79
"6922",999999999,"8/12/2014",129.356339294286,8,12,2014,6,2,1,1,66
"6923",999999999,"8/12/2014",128.681581521607,8,12,2014,7,2,1,1,66.9
"6924",999999999,"8/12/2014",128.006823748927,8,12,2014,8,2,1,1,70
"6925",999999999,"8/12/2014",127.332065976248,8,12,2014,9,2,1,1,73
"6928",999999999,"8/13/2014",128.124691339653,8,13,2014,10,3,1,1,66
"6929",999999999,"8/13/2014",127.449933566973,8,13,2014,11,3,1,1,66.1
"6930",999999999,"8/13/2014",126.775175794294,8,13,2014,12,3,1,1,65.76666667
"6931",999999999,"8/13/2014",126.100418021615,8,13,2014,13,3,1,1,64.5
"6932",999999999,"8/13/2014",125.425660248935,8,13,2014,14,3,1,1,64.525
"6947",999999999,"8/13/2014",130.82372243037,8,13,2014,6,3,1,1,66
"6948",999999999,"8/13/2014",130.148964657691,8,13,2014,7,3,1,1,65.55
"6949",999999999,"8/13/2014",129.474206885012,8,13,2014,8,3,1,1,66.1
"6950",999999999,"8/13/2014",128.799449112332,8,13,2014,9,3,1,1,66
"7055",999999999,"8/18/2014",123.840409522125,8,18,2014,12,1,1,1,73.9
"7056",999999999,"8/18/2014",123.165651749446,8,18,2014,13,1,1,1,75.9
"7057",999999999,"8/18/2014",122.490893976766,8,18,2014,14,1,1,1,78.1
"7128",999999999,"8/20/2014",128.124691339653,8,20,2014,10,3,1,1,70
"7129",999999999,"8/20/2014",127.449933566973,8,20,2014,11,3,1,1,72
"7130",999999999,"8/20/2014",126.775175794294,8,20,2014,12,3,1,1,72
"7131",999999999,"8/20/2014",126.100418021615,8,20,2014,13,3,1,1,73.9
"7132",999999999,"8/20/2014",125.425660248935,8,20,2014,14,3,1,1,72
"7150",999999999,"8/20/2014",128.799449112332,8,20,2014,9,3,1,1,68
"7155",999999999,"8/21/2014",128.242558930378,8,21,2014,12,4,1,1,71.1
"7156",999999999,"8/21/2014",127.567801157699,8,21,2014,13,4,1,1,71.1
"7157",999999999,"8/21/2014",126.89304338502,8,21,2014,14,4,1,1,71.1
"7254",999999999,"8/25/2014",124.515167294805,8,25,2014,11,1,1,1,80.1
"7256",999999999,"8/25/2014",123.165651749446,8,25,2014,13,1,1,1,79
"7257",999999999,"8/25/2014",122.490893976766,8,25,2014,14,1,1,1,75.9
"7278",999999999,"8/26/2014",126.657308203568,8,26,2014,10,2,1,1,79
"7279",999999999,"8/26/2014",125.982550430889,8,26,2014,11,2,1,1,81
"7280",999999999,"8/26/2014",125.30779265821,8,26,2014,12,2,1,1,82
"7281",999999999,"8/26/2014",124.63303488553,8,26,2014,13,2,1,1,82
"7282",999999999,"8/26/2014",123.958277112851,8,26,2014,14,2,1,1,82
"7297",999999999,"8/26/2014",129.356339294286,8,26,2014,6,2,1,1,66
"7298",999999999,"8/26/2014",128.681581521607,8,26,2014,7,2,1,1,69.1
"7299",999999999,"8/26/2014",128.006823748927,8,26,2014,8,2,1,1,73
"7300",999999999,"8/26/2014",127.332065976248,8,26,2014,9,2,1,1,75
"7303",999999999,"8/27/2014",128.124691339653,8,27,2014,10,3,1,1,84
"7304",999999999,"8/27/2014",127.449933566973,8,27,2014,11,3,1,1,87.1
"7305",999999999,"8/27/2014",126.775175794294,8,27,2014,12,3,1,1,89.1
"7306",999999999,"8/27/2014",126.100418021615,8,27,2014,13,3,1,1,90
"7307",999999999,"8/27/2014",125.425660248935,8,27,2014,14,3,1,1,89.1
"7322",999999999,"8/27/2014",130.82372243037,8,27,2014,6,3,1,1,68
"7323",999999999,"8/27/2014",130.148964657691,8,27,2014,7,3,1,1,71.1
"7324",999999999,"8/27/2014",129.474206885012,8,27,2014,8,3,1,1,77
"7325",999999999,"8/27/2014",128.799449112332,8,27,2014,9,3,1,1,81
"7328",999999999,"8/28/2014",129.592074475737,8,28,2014,10,4,1,1,78.1
"7329",999999999,"8/28/2014",128.917316703058,8,28,2014,11,4,1,1,80.1
"7330",999999999,"8/28/2014",128.242558930378,8,28,2014,12,4,1,1,79
"7331",999999999,"8/28/2014",127.567801157699,8,28,2014,13,4,1,1,80.1
"7332",999999999,"8/28/2014",126.89304338502,8,28,2014,14,4,1,1,78.1
"7348",999999999,"8/28/2014",131.616347793775,8,28,2014,7,4,1,1,72
"7349",999999999,"8/28/2014",130.941590021096,8,28,2014,8,4,1,1,73.9
"7350",999999999,"8/28/2014",130.266832248417,8,28,2014,9,4,1,1,77
"7353",999999999,"8/29/2014",131.059457611822,8,29,2014,10,5,1,1,69.1
"7354",999999999,"8/29/2014",130.384699839142,8,29,2014,11,5,1,1,69.1
"7355",999999999,"8/29/2014",129.709942066463,8,29,2014,12,5,1,1,69.1
"7356",999999999,"8/29/2014",129.035184293783,8,29,2014,13,5,1,1,69.1
"7372",999999999,"8/29/2014",133.758488702539,8,29,2014,6,5,1,1,61
"7373",999999999,"8/29/2014",133.08373092986,8,29,2014,7,5,1,1,64
"7374",999999999,"8/29/2014",132.40897315718,8,29,2014,8,5,1,1,68
"7375",999999999,"8/29/2014",131.734215384501,8,29,2014,9,5,1,1,70
"7453",999999999,"8/4/2014",125.189925067484,8,4,2014,10,1,1,1,75.9
"7454",999999999,"8/4/2014",124.515167294805,8,4,2014,11,1,1,1,79
"7455",999999999,"8/4/2014",123.840409522125,8,4,2014,12,1,1,1,75
"7456",999999999,"8/4/2014",123.165651749446,8,4,2014,13,1,1,1,77
"7474",999999999,"8/4/2014",126.539440612843,8,4,2014,8,1,1,1,73
"7475",999999999,"8/4/2014",125.864682840163,8,4,2014,9,1,1,1,75
"7478",999999999,"8/5/2014",126.657308203568,8,5,2014,10,2,1,1,79
"7479",999999999,"8/5/2014",125.982550430889,8,5,2014,11,2,1,1,81
"7480",999999999,"8/5/2014",125.30779265821,8,5,2014,12,2,1,1,80.1
"7481",999999999,"8/5/2014",124.63303488553,8,5,2014,13,2,1,1,80.1
"7482",999999999,"8/5/2014",123.958277112851,8,5,2014,14,2,1,1,77
"7499",999999999,"8/5/2014",128.006823748927,8,5,2014,8,2,1,1,78.1
"7500",999999999,"8/5/2014",127.332065976248,8,5,2014,9,2,1,1,77
"7503",999999999,"8/6/2014",128.124691339653,8,6,2014,10,3,1,1,78.1
"7504",999999999,"8/6/2014",127.449933566973,8,6,2014,11,3,1,1,78.1
"7505",999999999,"8/6/2014",126.775175794294,8,6,2014,12,3,1,1,75.9
"7507",999999999,"8/6/2014",125.425660248935,8,6,2014,14,3,1,1,73
"7523",999999999,"8/6/2014",130.148964657691,8,6,2014,7,3,1,1,72
"7524",999999999,"8/6/2014",129.474206885012,8,6,2014,8,3,1,1,72
"7525",999999999,"8/6/2014",128.799449112332,8,6,2014,9,3,1,1,75.9
"7531",999999999,"8/7/2014",127.567801157699,8,7,2014,13,4,1,1,72
"7532",999999999,"8/7/2014",126.89304338502,8,7,2014,14,4,1,1,77
"7553",999999999,"8/8/2014",131.059457611822,8,8,2014,10,5,1,1,78.1
"7554",999999999,"8/8/2014",130.384699839142,8,8,2014,11,5,1,1,79
"7555",999999999,"8/8/2014",129.709942066463,8,8,2014,12,5,1,1,82
"7556",999999999,"8/8/2014",129.035184293783,8,8,2014,13,5,1,1,80.1
"7557",999999999,"8/8/2014",128.360426521104,8,8,2014,14,5,1,1,81
"7573",999999999,"8/8/2014",133.08373092986,8,8,2014,7,5,1,1,66
"7574",999999999,"8/8/2014",132.40897315718,8,8,2014,8,5,1,1,70
"7575",999999999,"8/8/2014",131.734215384501,8,8,2014,9,5,1,1,73.9
"7628",999999999,"9/10/2014",136.131668663418,9,10,2014,10,3,1,1,66.55
"7629",999999999,"9/10/2014",135.456910890739,9,10,2014,11,3,1,1,68.55
"7630",999999999,"9/10/2014",134.782153118059,9,10,2014,12,3,1,1,69.8
"7631",999999999,"9/10/2014",134.10739534538,9,10,2014,13,3,1,1,68
"7632",999999999,"9/10/2014",133.4326375727,9,10,2014,14,3,1,1,69.1
"7647",999999999,"9/10/2014",138.830699754136,9,10,2014,6,3,1,1,60.56666667
"7648",999999999,"9/10/2014",138.155941981456,9,10,2014,7,3,1,1,60.9
"7649",999999999,"9/10/2014",137.481184208777,9,10,2014,8,3,1,1,62.1
"7650",999999999,"9/10/2014",136.806426436097,9,10,2014,9,3,1,1,64
"7653",999999999,"9/11/2014",137.599051799502,9,11,2014,10,4,1,1,71.35
"7654",999999999,"9/11/2014",136.924294026823,9,11,2014,11,4,1,1,72
"7655",999999999,"9/11/2014",136.249536254143,9,11,2014,12,4,1,1,75
"7656",999999999,"9/11/2014",135.574778481464,9,11,2014,13,4,1,1,75
"7657",999999999,"9/11/2014",134.900020708785,9,11,2014,14,4,1,1,77
"7672",999999999,"9/11/2014",140.29808289022,9,11,2014,6,4,1,1,64
"7673",999999999,"9/11/2014",139.623325117541,9,11,2014,7,4,1,1,64.9
"7674",999999999,"9/11/2014",138.948567344861,9,11,2014,8,4,1,1,68
"7675",999999999,"9/11/2014",138.273809572182,9,11,2014,9,4,1,1,69.1
"7678",999999999,"9/12/2014",139.066434935587,9,12,2014,10,5,1,1,64.9
"7753",999999999,"9/15/2014",133.196902391249,9,15,2014,10,1,1,1,61
"7754",999999999,"9/15/2014",132.52214461857,9,15,2014,11,1,1,1,61
"7755",999999999,"9/15/2014",131.84738684589,9,15,2014,12,1,1,1,61
"7756",999999999,"9/15/2014",131.172629073211,9,15,2014,13,1,1,1,63
"7778",999999999,"9/16/2014",134.664285527334,9,16,2014,10,2,1,1,62.1
"7803",999999999,"9/17/2014",136.131668663418,9,17,2014,10,3,1,1,64.9
"7804",999999999,"9/17/2014",135.456910890739,9,17,2014,11,3,1,1,66.9
"7828",999999999,"9/18/2014",137.599051799502,9,18,2014,10,4,1,1,68
"7829",999999999,"9/18/2014",136.924294026823,9,18,2014,11,4,1,1,72
"7850",999999999,"9/18/2014",138.273809572182,9,18,2014,9,4,1,1,66.9
"7853",999999999,"9/19/2014",139.066434935587,9,19,2014,10,5,1,1,54
"7854",999999999,"9/19/2014",138.391677162907,9,19,2014,11,5,1,1,55.9
"7878",999999999,"9/2/2014",134.664285527334,9,2,2014,10,2,1,1,86
"7879",999999999,"9/2/2014",133.989527754654,9,2,2014,11,2,1,1,88
"7880",999999999,"9/2/2014",133.314769981975,9,2,2014,12,2,1,1,91
"7881",999999999,"9/2/2014",132.640012209295,9,2,2014,13,2,1,1,91.9
"7882",999999999,"9/2/2014",131.965254436616,9,2,2014,14,2,1,1,88
"7883",999999999,"9/2/2014",131.290496663936,9,2,2014,15,2,1,1,89.1
"7884",999999999,"9/2/2014",130.615738891257,9,2,2014,16,2,1,1,81.3
"7897",999999999,"9/2/2014",137.363316618051,9,2,2014,6,2,1,1,72
"7898",999999999,"9/2/2014",136.688558845372,9,2,2014,7,2,1,1,75
"7899",999999999,"9/2/2014",136.013801072692,9,2,2014,8,2,1,1,79
"7900",999999999,"9/2/2014",135.339043300013,9,2,2014,9,2,1,1,82.9
"7953",999999999,"9/22/2014",133.196902391249,9,22,2014,10,1,1,1,71.1
"7954",999999999,"9/22/2014",132.52214461857,9,22,2014,11,1,1,1,72
"7955",999999999,"9/22/2014",131.84738684589,9,22,2014,12,1,1,1,73
"7975",999999999,"9/22/2014",133.871660163929,9,22,2014,9,1,1,1,70
"8003",999999999,"9/24/2014",136.131668663418,9,24,2014,10,3,1,1,64
"8028",999999999,"9/25/2014",137.599051799502,9,25,2014,10,4,1,1,60.1
