"","X","Account","Date","month","day","year","Day.of.Week","Weekday","kWh","hour","Peakhour","Temp","KWH_Class"
"298",298,999999999,"2014-01-13",1,13,2014,1,1,128.789997,9,1,41,"Above_Normal"
"299",299,999999999,"2014-01-13",1,13,2014,1,1,128.474997,10,1,44.1,"Above_Normal"
"300",300,999999999,"2014-01-13",1,13,2014,1,1,102.284999,11,1,46.9,"Above_Normal"
"301",301,999999999,"2014-01-13",1,13,2014,1,1,95.234999,12,1,50,"Above_Normal"
"302",302,999999999,"2014-01-13",1,13,2014,1,1,85.89,13,1,48.9,"Above_Normal"
"303",303,999999999,"2014-01-13",1,13,2014,1,1,73.815,14,1,48.9,"Optimal"
"304",304,999999999,"2014-01-13",1,13,2014,1,1,31.14,15,1,46.9,"Optimal"
"305",305,999999999,"2014-01-13",1,13,2014,1,1,0.045,16,1,45,"Optimal"
"306",306,999999999,"2014-01-13",1,13,2014,1,1,0.045,17,1,46,"Optimal"
"307",307,999999999,"2014-01-13",1,13,2014,1,1,0.045,18,1,45,"Optimal"
"308",308,999999999,"2014-01-13",1,13,2014,1,1,0.045,19,1,45,"Optimal"
"309",309,999999999,"2014-01-13",1,13,2014,1,1,0.045,20,0,44.1,"Optimal"
"310",310,999999999,"2014-01-13",1,13,2014,1,1,0.045,21,0,46.9,"Optimal"
"311",311,999999999,"2014-01-13",1,13,2014,1,1,0.045,22,0,46.9,"Optimal"
"312",312,999999999,"2014-01-13",1,13,2014,1,1,0.045,23,0,48,"Optimal"
"313",313,999999999,"2014-01-14",1,14,2014,2,1,0.045,0,0,48.9,"Optimal"
"314",314,999999999,"2014-01-14",1,14,2014,2,1,0.045,1,0,48,"Optimal"
"315",315,999999999,"2014-01-14",1,14,2014,2,1,0.045,2,0,48,"Optimal"
"316",316,999999999,"2014-01-14",1,14,2014,2,1,0.045,3,0,46.9,"Optimal"
"317",317,999999999,"2014-01-14",1,14,2014,2,1,0.045,4,0,45,"Optimal"
"318",318,999999999,"2014-01-14",1,14,2014,2,1,0.045,5,0,44.1,"Optimal"
"319",319,999999999,"2014-01-14",1,14,2014,2,1,0.045,6,0,46.9,"Optimal"
"320",320,999999999,"2014-01-14",1,14,2014,2,1,81.629998,7,1,48,"Above_Normal"
"321",321,999999999,"2014-01-14",1,14,2014,2,1,101.039993,8,1,46.9,"Above_Normal"
"322",322,999999999,"2014-01-14",1,14,2014,2,1,92.205,9,1,46.9,"Above_Normal"
"323",323,999999999,"2014-01-14",1,14,2014,2,1,91.979999,10,1,48,"Above_Normal"
"324",324,999999999,"2014-01-14",1,14,2014,2,1,81.765,11,1,48,"Above_Normal"
"325",325,999999999,"2014-01-14",1,14,2014,2,1,63.36,12,1,48.55,"Optimal"
"326",326,999999999,"2014-01-14",1,14,2014,2,1,63.27,13,1,47.875,"Optimal"
"327",327,999999999,"2014-01-14",1,14,2014,2,1,53.355,14,1,46.5,"Optimal"
"328",328,999999999,"2014-01-14",1,14,2014,2,1,23.655,15,1,47.1666666666667,"Optimal"
"329",329,999999999,"2014-01-14",1,14,2014,2,1,0.24,16,1,46.65,"Optimal"
"330",330,999999999,"2014-01-14",1,14,2014,2,1,0.24,17,1,45.7,"Optimal"
"331",331,999999999,"2014-01-14",1,14,2014,2,1,0.24,18,1,47.5333333333333,"Optimal"
"332",332,999999999,"2014-01-14",1,14,2014,2,1,0.24,19,1,46.9,"Optimal"
"333",333,999999999,"2014-01-14",1,14,2014,2,1,0.24,20,0,46.2666666666667,"Optimal"
"334",334,999999999,"2014-01-14",1,14,2014,2,1,0.24,21,0,45.7,"Optimal"
"335",335,999999999,"2014-01-14",1,14,2014,2,1,0.24,22,0,44.8,"Optimal"
"336",336,999999999,"2014-01-14",1,14,2014,2,1,0.24,23,0,44.35,"Optimal"
"337",337,999999999,"2014-01-15",1,15,2014,3,1,0.24,0,0,43,"Optimal"
"338",338,999999999,"2014-01-15",1,15,2014,3,1,0.24,1,0,43,"Optimal"
"339",339,999999999,"2014-01-15",1,15,2014,3,1,0.24,2,0,42.1,"Optimal"
"340",340,999999999,"2014-01-15",1,15,2014,3,1,0.24,3,0,41,"Optimal"
"341",341,999999999,"2014-01-15",1,15,2014,3,1,0.24,4,0,39,"Optimal"
"342",342,999999999,"2014-01-15",1,15,2014,3,1,0.24,5,0,37,"Optimal"
"343",343,999999999,"2014-01-15",1,15,2014,3,1,6.975,6,0,36,"Optimal"
"344",344,999999999,"2014-01-15",1,15,2014,3,1,59.565,7,1,37,"Optimal"
"345",345,999999999,"2014-01-15",1,15,2014,3,1,89.114999,8,1,39,"Above_Normal"
"346",346,999999999,"2014-01-15",1,15,2014,3,1,95.624999,9,1,42.1,"Above_Normal"
"347",347,999999999,"2014-01-15",1,15,2014,3,1,109.274998,10,1,44.1,"Above_Normal"
"348",348,999999999,"2014-01-15",1,15,2014,3,1,79.74,11,1,46,"Optimal"
"349",349,999999999,"2014-01-15",1,15,2014,3,1,68.895,12,1,46,"Optimal"
"350",350,999999999,"2014-01-15",1,15,2014,3,1,59.325,13,1,46.9,"Optimal"
"351",351,999999999,"2014-01-15",1,15,2014,3,1,49.245,14,1,46,"Optimal"
"352",352,999999999,"2014-01-15",1,15,2014,3,1,18.33,15,1,44.1,"Optimal"
"353",353,999999999,"2014-01-15",1,15,2014,3,1,18.33,16,1,42.1,"Optimal"
"354",354,999999999,"2014-01-15",1,15,2014,3,1,18.33,17,1,39.9,"Optimal"
"355",355,999999999,"2014-01-15",1,15,2014,3,1,18.33,18,1,39.9,"Optimal"
"356",356,999999999,"2014-01-15",1,15,2014,3,1,18.33,19,1,42.1,"Optimal"
"357",357,999999999,"2014-01-15",1,15,2014,3,1,18.33,20,0,39,"Optimal"
"358",358,999999999,"2014-01-15",1,15,2014,3,1,18.33,21,0,37.9,"Optimal"
"359",359,999999999,"2014-01-15",1,15,2014,3,1,18.33,22,0,39,"Optimal"
"360",360,999999999,"2014-01-15",1,15,2014,3,1,18.33,23,0,36.75,"Optimal"
"361",361,999999999,"2014-01-16",1,16,2014,4,1,18.33,0,0,36,"Optimal"
"362",362,999999999,"2014-01-16",1,16,2014,4,1,18.33,1,0,35.025,"Optimal"
"363",363,999999999,"2014-01-16",1,16,2014,4,1,18.33,2,0,35.35,"Optimal"
"364",364,999999999,"2014-01-16",1,16,2014,4,1,18.33,3,0,36,"Optimal"
"365",365,999999999,"2014-01-16",1,16,2014,4,1,18.33,4,0,33.9,"Optimal"
"366",366,999999999,"2014-01-16",1,16,2014,4,1,18.33,5,0,33.5666666666667,"Optimal"
"367",367,999999999,"2014-01-16",1,16,2014,4,1,4.365,6,0,35.0666666666667,"Optimal"
"368",368,999999999,"2014-01-16",1,16,2014,4,1,88.934999,7,1,33.8666666666667,"Above_Normal"
"369",369,999999999,"2014-01-16",1,16,2014,4,1,92.22,8,1,35.35,"Above_Normal"
"370",370,999999999,"2014-01-16",1,16,2014,4,1,96.779999,9,1,37.2666666666667,"Above_Normal"
"371",371,999999999,"2014-01-16",1,16,2014,4,1,99.914999,10,1,39,"Above_Normal"
"372",372,999999999,"2014-01-16",1,16,2014,4,1,66.48,11,1,37.9,"Optimal"
"373",373,999999999,"2014-01-16",1,16,2014,4,1,66.27,12,1,37.3,"Optimal"
"374",374,999999999,"2014-01-16",1,16,2014,4,1,57.285,13,1,37.65,"Optimal"
"375",375,999999999,"2014-01-16",1,16,2014,4,1,50.31,14,1,39,"Optimal"
"376",376,999999999,"2014-01-16",1,16,2014,4,1,23.4,15,1,37.65,"Optimal"
"377",377,999999999,"2014-01-16",1,16,2014,4,1,23.4,16,1,37.975,"Optimal"
"378",378,999999999,"2014-01-16",1,16,2014,4,1,23.4,17,1,37.9,"Optimal"
"379",379,999999999,"2014-01-16",1,16,2014,4,1,23.4,18,1,37.65,"Optimal"
"380",380,999999999,"2014-01-16",1,16,2014,4,1,23.4,19,1,37.9,"Optimal"
"381",381,999999999,"2014-01-16",1,16,2014,4,1,23.4,20,0,37.3,"Optimal"
"382",382,999999999,"2014-01-16",1,16,2014,4,1,23.4,21,0,37.9,"Optimal"
"383",383,999999999,"2014-01-16",1,16,2014,4,1,23.4,22,0,37.65,"Optimal"
"384",384,999999999,"2014-01-16",1,16,2014,4,1,23.4,23,0,37.9,"Optimal"
"385",385,999999999,"2014-01-17",1,17,2014,5,1,23.4,0,0,37,"Optimal"
"386",386,999999999,"2014-01-17",1,17,2014,5,1,23.4,1,0,37.3,"Optimal"
"387",387,999999999,"2014-01-17",1,17,2014,5,1,23.4,2,0,37,"Optimal"
"388",388,999999999,"2014-01-17",1,17,2014,5,1,23.4,3,0,37.2666666666667,"Optimal"
"389",389,999999999,"2014-01-17",1,17,2014,5,1,23.4,4,0,37.2666666666667,"Optimal"
"390",390,999999999,"2014-01-17",1,17,2014,5,1,23.4,5,0,37.2666666666667,"Optimal"
"391",391,999999999,"2014-01-17",1,17,2014,5,1,9.075,6,0,36,"Optimal"
"392",392,999999999,"2014-01-17",1,17,2014,5,1,81.524998,7,1,35.6,"Above_Normal"
"393",393,999999999,"2014-01-17",1,17,2014,5,1,106.109999,8,1,37.9,"Above_Normal"
"394",394,999999999,"2014-01-17",1,17,2014,5,1,95.474998,9,1,39,"Above_Normal"
"395",395,999999999,"2014-01-17",1,17,2014,5,1,94.589998,10,1,39.9,"Above_Normal"
"396",396,999999999,"2014-01-17",1,17,2014,5,1,72.78,11,1,42.1,"Optimal"
"397",397,999999999,"2014-01-17",1,17,2014,5,1,66.015,12,1,44.1,"Optimal"
"398",398,999999999,"2014-01-17",1,17,2014,5,1,63,13,1,45,"Optimal"
"399",399,999999999,"2014-01-17",1,17,2014,5,1,49.74,14,1,45,"Optimal"
"400",400,999999999,"2014-01-17",1,17,2014,5,1,17.13,15,1,44.1,"Optimal"
"401",401,999999999,"2014-01-17",1,17,2014,5,1,17.13,16,1,42.1,"Optimal"
"402",402,999999999,"2014-01-17",1,17,2014,5,1,17.13,17,1,39,"Optimal"
"403",403,999999999,"2014-01-17",1,17,2014,5,1,17.13,18,1,37.9,"Optimal"
"404",404,999999999,"2014-01-17",1,17,2014,5,1,17.13,19,1,36,"Optimal"
"405",405,999999999,"2014-01-17",1,17,2014,5,1,17.13,20,0,34,"Optimal"
"406",406,999999999,"2014-01-17",1,17,2014,5,1,17.13,21,0,35.1,"Optimal"
"407",407,999999999,"2014-01-17",1,17,2014,5,1,17.13,22,0,34,"Optimal"
"408",408,999999999,"2014-01-17",1,17,2014,5,1,17.13,23,0,34,"Optimal"
"409",409,999999999,"2014-01-18",1,18,2014,6,0,17.13,0,0,34,"Optimal"
"410",410,999999999,"2014-01-18",1,18,2014,6,0,17.13,1,0,34,"Optimal"
"411",411,999999999,"2014-01-18",1,18,2014,6,0,17.13,2,0,35.1,"Optimal"
"412",412,999999999,"2014-01-18",1,18,2014,6,0,17.13,3,0,35.1,"Optimal"
"413",413,999999999,"2014-01-18",1,18,2014,6,0,17.13,4,0,36,"Optimal"
"414",414,999999999,"2014-01-18",1,18,2014,6,0,17.13,5,0,35.8,"Optimal"
"415",415,999999999,"2014-01-18",1,18,2014,6,0,17.13,6,0,36,"Optimal"
"416",416,999999999,"2014-01-18",1,18,2014,6,0,17.13,7,1,37.2,"Optimal"
"417",417,999999999,"2014-01-18",1,18,2014,6,0,17.13,8,1,37.65,"Optimal"
"418",418,999999999,"2014-01-18",1,18,2014,6,0,17.13,9,1,37.9,"Optimal"
"419",419,999999999,"2014-01-18",1,18,2014,6,0,17.13,10,1,37.2666666666667,"Optimal"
"420",420,999999999,"2014-01-18",1,18,2014,6,0,17.13,11,1,37.2666666666667,"Optimal"
"421",421,999999999,"2014-01-18",1,18,2014,6,0,17.13,12,1,35.4333333333333,"Optimal"
"422",422,999999999,"2014-01-18",1,18,2014,6,0,17.13,13,1,33.5666666666667,"Optimal"
"423",423,999999999,"2014-01-18",1,18,2014,6,0,17.13,14,1,33.1,"Optimal"
"424",424,999999999,"2014-01-18",1,18,2014,6,0,17.13,15,1,33.9,"Optimal"
"425",425,999999999,"2014-01-18",1,18,2014,6,0,17.13,16,1,34,"Optimal"
"426",426,999999999,"2014-01-18",1,18,2014,6,0,17.13,17,1,33.1,"Optimal"
"427",427,999999999,"2014-01-18",1,18,2014,6,0,17.13,18,1,34,"Optimal"
"428",428,999999999,"2014-01-18",1,18,2014,6,0,17.13,19,1,34,"Optimal"
"429",429,999999999,"2014-01-18",1,18,2014,6,0,17.13,20,0,34,"Optimal"
"430",430,999999999,"2014-01-18",1,18,2014,6,0,17.13,21,0,33.9,"Optimal"
"431",431,999999999,"2014-01-18",1,18,2014,6,0,17.13,22,0,33.1,"Optimal"
"432",432,999999999,"2014-01-18",1,18,2014,6,0,17.13,23,0,33.5666666666667,"Optimal"
"433",433,999999999,"2014-01-19",1,19,2014,0,0,17.13,0,0,33.45,"Optimal"
"434",434,999999999,"2014-01-19",1,19,2014,0,0,17.13,1,0,33.1,"Optimal"
"435",435,999999999,"2014-01-19",1,19,2014,0,0,17.13,2,0,33.45,"Optimal"
"436",436,999999999,"2014-01-19",1,19,2014,0,0,17.13,3,0,33.1,"Optimal"
"437",437,999999999,"2014-01-19",1,19,2014,0,0,17.13,4,0,33.5666666666667,"Optimal"
"438",438,999999999,"2014-01-19",1,19,2014,0,0,17.13,5,0,33.1,"Optimal"
"439",439,999999999,"2014-01-19",1,19,2014,0,0,17.13,6,0,32,"Optimal"
"440",440,999999999,"2014-01-19",1,19,2014,0,0,17.13,7,1,31.45,"Optimal"
"441",441,999999999,"2014-01-19",1,19,2014,0,0,17.13,8,1,30.15,"Optimal"
"442",442,999999999,"2014-01-19",1,19,2014,0,0,17.13,9,1,30.1333333333333,"Optimal"
"443",443,999999999,"2014-01-19",1,19,2014,0,0,17.13,10,1,30.55,"Optimal"
"444",444,999999999,"2014-01-19",1,19,2014,0,0,17.13,11,1,30.55,"Optimal"
"445",445,999999999,"2014-01-19",1,19,2014,0,0,17.13,12,1,32,"Optimal"
"446",446,999999999,"2014-01-19",1,19,2014,0,0,17.13,13,1,33.1,"Optimal"
"447",447,999999999,"2014-01-19",1,19,2014,0,0,17.13,14,1,34,"Optimal"
"448",448,999999999,"2014-01-19",1,19,2014,0,0,17.13,15,1,34,"Optimal"
"449",449,999999999,"2014-01-19",1,19,2014,0,0,17.13,16,1,34,"Optimal"
"450",450,999999999,"2014-01-19",1,19,2014,0,0,17.13,17,1,33.1,"Optimal"
"451",451,999999999,"2014-01-19",1,19,2014,0,0,17.13,18,1,32,"Optimal"
"452",452,999999999,"2014-01-19",1,19,2014,0,0,17.13,19,1,30.9,"Optimal"
"453",453,999999999,"2014-01-19",1,19,2014,0,0,17.13,20,0,30.9,"Optimal"
"454",454,999999999,"2014-01-19",1,19,2014,0,0,17.13,21,0,30.9,"Optimal"
"455",455,999999999,"2014-01-19",1,19,2014,0,0,17.13,22,0,30.9,"Optimal"
"456",456,999999999,"2014-01-19",1,19,2014,0,0,17.13,23,0,30.9,"Optimal"
"457",457,999999999,"2014-01-20",1,20,2014,1,1,17.13,0,0,30.9,"Optimal"
"458",458,999999999,"2014-01-20",1,20,2014,1,1,17.13,1,0,32,"Optimal"
"459",459,999999999,"2014-01-20",1,20,2014,1,1,17.13,2,0,32,"Optimal"
"460",460,999999999,"2014-01-20",1,20,2014,1,1,17.13,3,0,33.1,"Optimal"
"461",461,999999999,"2014-01-20",1,20,2014,1,1,17.13,4,0,33.1,"Optimal"
"462",462,999999999,"2014-01-20",1,20,2014,1,1,17.13,5,0,33.1,"Optimal"
"463",463,999999999,"2014-01-20",1,20,2014,1,1,10.695,6,0,34,"Optimal"
"464",464,999999999,"2014-01-20",1,20,2014,1,1,62.31,7,1,34,"Optimal"
"465",465,999999999,"2014-01-20",1,20,2014,1,1,65.535,8,1,35.1,"Optimal"
"466",466,999999999,"2014-01-20",1,20,2014,1,1,67.185,9,1,36,"Optimal"
"467",467,999999999,"2014-01-20",1,20,2014,1,1,67.44,10,1,37,"Optimal"
"468",468,999999999,"2014-01-20",1,20,2014,1,1,47.685,11,1,37.9,"Optimal"
"469",469,999999999,"2014-01-20",1,20,2014,1,1,40.86,12,1,39,"Optimal"
"470",470,999999999,"2014-01-20",1,20,2014,1,1,24.825,13,1,39.9,"Optimal"
"471",471,999999999,"2014-01-20",1,20,2014,1,1,15.3,14,1,41,"Optimal"
"472",472,999999999,"2014-01-20",1,20,2014,1,1,8.19,15,1,41,"Optimal"
"473",473,999999999,"2014-01-20",1,20,2014,1,1,8.19,16,1,39.9,"Optimal"
"474",474,999999999,"2014-01-20",1,20,2014,1,1,8.19,17,1,39.9,"Optimal"
"475",475,999999999,"2014-01-20",1,20,2014,1,1,8.19,18,1,36,"Optimal"
"476",476,999999999,"2014-01-20",1,20,2014,1,1,8.19,19,1,36,"Optimal"
"477",477,999999999,"2014-01-20",1,20,2014,1,1,8.19,20,0,35.1,"Optimal"
"478",478,999999999,"2014-01-20",1,20,2014,1,1,8.19,21,0,32,"Optimal"
"479",479,999999999,"2014-01-20",1,20,2014,1,1,8.19,22,0,28.9,"Optimal"
"480",480,999999999,"2014-01-20",1,20,2014,1,1,8.19,23,0,27,"Optimal"
"481",481,999999999,"2014-01-21",1,21,2014,2,1,8.19,0,0,23,"Optimal"
"482",482,999999999,"2014-01-21",1,21,2014,2,1,8.19,1,0,21.9,"Optimal"
"483",483,999999999,"2014-01-21",1,21,2014,2,1,8.19,2,0,19.9,"Optimal"
"484",484,999999999,"2014-01-21",1,21,2014,2,1,8.19,3,0,18,"Optimal"
"485",485,999999999,"2014-01-21",1,21,2014,2,1,8.19,4,0,16,"Optimal"
"486",486,999999999,"2014-01-21",1,21,2014,2,1,8.19,5,0,15.1,"Optimal"
"487",487,999999999,"2014-01-21",1,21,2014,2,1,21.75,6,0,14,"Optimal"
"488",488,999999999,"2014-01-21",1,21,2014,2,1,120.674998,7,1,12.9,"Above_Normal"
"489",489,999999999,"2014-01-21",1,21,2014,2,1,131.549999,8,1,14,"Above_Normal"
"490",490,999999999,"2014-01-21",1,21,2014,2,1,138.224997,9,1,15.1,"Above_Normal"
"491",491,999999999,"2014-01-21",1,21,2014,2,1,97.994998,10,1,15.1,"Above_Normal"
"492",492,999999999,"2014-01-21",1,21,2014,2,1,91.44,11,1,15.1,"Above_Normal"
"493",493,999999999,"2014-01-21",1,21,2014,2,1,90.539999,12,1,16,"Above_Normal"
"494",494,999999999,"2014-01-21",1,21,2014,2,1,83.25,13,1,16,"Above_Normal"
"495",495,999999999,"2014-01-21",1,21,2014,2,1,77.805,14,1,16,"Optimal"
"496",496,999999999,"2014-01-21",1,21,2014,2,1,38.76,15,1,15.1,"Optimal"
"497",497,999999999,"2014-01-21",1,21,2014,2,1,0.045,16,1,12.825,"Optimal"
"498",498,999999999,"2014-01-21",1,21,2014,2,1,0.045,17,1,12.15,"Optimal"
"499",499,999999999,"2014-01-21",1,21,2014,2,1,0.045,18,1,12.1,"Optimal"
"500",500,999999999,"2014-01-21",1,21,2014,2,1,0.045,19,1,12.15,"Optimal"
"501",501,999999999,"2014-01-21",1,21,2014,2,1,0.045,20,0,12.1,"Optimal"
"502",502,999999999,"2014-01-21",1,21,2014,2,1,0.045,21,0,12,"Optimal"
"503",503,999999999,"2014-01-21",1,21,2014,2,1,0.045,22,0,12,"Optimal"
"504",504,999999999,"2014-01-21",1,21,2014,2,1,0.045,23,0,11.55,"Optimal"
"505",505,999999999,"2014-01-22",1,22,2014,3,1,0.045,0,0,10.9,"Optimal"
"506",506,999999999,"2014-01-22",1,22,2014,3,1,0.045,1,0,10.9,"Optimal"
"507",507,999999999,"2014-01-22",1,22,2014,3,1,0.045,2,0,10.65,"Optimal"
"508",508,999999999,"2014-01-22",1,22,2014,3,1,0.045,3,0,9.7,"Optimal"
"509",509,999999999,"2014-01-22",1,22,2014,3,1,0.045,4,0,8.8,"Optimal"
"510",510,999999999,"2014-01-22",1,22,2014,3,1,0.045,5,0,8.8,"Optimal"
"511",511,999999999,"2014-01-22",1,22,2014,3,1,12.465,6,0,8.35,"Optimal"
"512",512,999999999,"2014-01-22",1,22,2014,3,1,59.16,7,1,6.9,"Optimal"
"513",513,999999999,"2014-01-22",1,22,2014,3,1,60.555,8,1,7.45,"Optimal"
"514",514,999999999,"2014-01-22",1,22,2014,3,1,52.785,9,1,9,"Optimal"
"515",515,999999999,"2014-01-22",1,22,2014,3,1,52.32,10,1,10.9,"Optimal"
"516",516,999999999,"2014-01-22",1,22,2014,3,1,45.39,11,1,10.9,"Optimal"
"517",517,999999999,"2014-01-22",1,22,2014,3,1,38.865,12,1,14,"Optimal"
"518",518,999999999,"2014-01-22",1,22,2014,3,1,38.16,13,1,16,"Optimal"
"519",519,999999999,"2014-01-22",1,22,2014,3,1,37.77,14,1,17.1,"Optimal"
"520",520,999999999,"2014-01-22",1,22,2014,3,1,19.935,15,1,17.1,"Optimal"
"521",521,999999999,"2014-01-22",1,22,2014,3,1,19.935,16,1,17.1,"Optimal"
"522",522,999999999,"2014-01-22",1,22,2014,3,1,19.935,17,1,16,"Optimal"
"523",523,999999999,"2014-01-22",1,22,2014,3,1,19.935,18,1,15.1,"Optimal"
"524",524,999999999,"2014-01-22",1,22,2014,3,1,19.935,19,1,12.9,"Optimal"
"525",525,999999999,"2014-01-22",1,22,2014,3,1,19.935,20,0,12,"Optimal"
"526",526,999999999,"2014-01-22",1,22,2014,3,1,19.935,21,0,10.9,"Optimal"
"527",527,999999999,"2014-01-22",1,22,2014,3,1,19.935,22,0,10,"Optimal"
"528",528,999999999,"2014-01-22",1,22,2014,3,1,19.935,23,0,9,"Optimal"
"529",529,999999999,"2014-01-23",1,23,2014,4,1,19.935,0,0,8.1,"Optimal"
"530",530,999999999,"2014-01-23",1,23,2014,4,1,19.935,1,0,7,"Optimal"
"531",531,999999999,"2014-01-23",1,23,2014,4,1,19.935,2,0,7,"Optimal"
"532",532,999999999,"2014-01-23",1,23,2014,4,1,19.935,3,0,7,"Optimal"
"533",533,999999999,"2014-01-23",1,23,2014,4,1,19.935,4,0,7,"Optimal"
"534",534,999999999,"2014-01-23",1,23,2014,4,1,19.935,5,0,6.1,"Optimal"
"535",535,999999999,"2014-01-23",1,23,2014,4,1,16.71,6,0,6.1,"Optimal"
"536",536,999999999,"2014-01-23",1,23,2014,4,1,95.744999,7,1,7,"Above_Normal"
"537",537,999999999,"2014-01-23",1,23,2014,4,1,128.549997,8,1,9,"Above_Normal"
"538",538,999999999,"2014-01-23",1,23,2014,4,1,133.049997,9,1,10.9,"Above_Normal"
"539",539,999999999,"2014-01-23",1,23,2014,4,1,141.599999,10,1,14,"Above_Normal"
"540",540,999999999,"2014-01-23",1,23,2014,4,1,100.589999,11,1,18,"Above_Normal"
"541",541,999999999,"2014-01-23",1,23,2014,4,1,85.2,12,1,19.9,"Above_Normal"
"542",542,999999999,"2014-01-23",1,23,2014,4,1,64.095,13,1,21,"Optimal"
"543",543,999999999,"2014-01-23",1,23,2014,4,1,36.63,14,1,21.9,"Optimal"
"544",544,999999999,"2014-01-23",1,23,2014,4,1,13.38,15,1,21,"Optimal"
"545",545,999999999,"2014-01-23",1,23,2014,4,1,13.38,16,1,19.9,"Optimal"
"546",546,999999999,"2014-01-23",1,23,2014,4,1,13.38,17,1,18,"Optimal"
"547",547,999999999,"2014-01-23",1,23,2014,4,1,13.38,18,1,16,"Optimal"
"548",548,999999999,"2014-01-23",1,23,2014,4,1,13.38,19,1,15.1,"Optimal"
"549",549,999999999,"2014-01-23",1,23,2014,4,1,13.38,20,0,14,"Optimal"
"550",550,999999999,"2014-01-23",1,23,2014,4,1,13.38,21,0,14,"Optimal"
"551",551,999999999,"2014-01-23",1,23,2014,4,1,13.38,22,0,12.9,"Optimal"
"552",552,999999999,"2014-01-23",1,23,2014,4,1,13.38,23,0,12.9,"Optimal"
"553",553,999999999,"2014-01-24",1,24,2014,5,1,13.38,0,0,12,"Optimal"
"554",554,999999999,"2014-01-24",1,24,2014,5,1,13.38,1,0,12,"Optimal"
"555",555,999999999,"2014-01-24",1,24,2014,5,1,13.38,2,0,10.9,"Optimal"
"556",556,999999999,"2014-01-24",1,24,2014,5,1,13.38,3,0,10,"Optimal"
"557",557,999999999,"2014-01-24",1,24,2014,5,1,13.38,4,0,9,"Optimal"
"558",558,999999999,"2014-01-24",1,24,2014,5,1,13.38,5,0,8.1,"Optimal"
"559",559,999999999,"2014-01-24",1,24,2014,5,1,18.33,6,0,8.1,"Optimal"
"560",560,999999999,"2014-01-24",1,24,2014,5,1,101.654998,7,1,8.1,"Above_Normal"
"561",561,999999999,"2014-01-24",1,24,2014,5,1,122.114998,8,1,9,"Above_Normal"
"562",562,999999999,"2014-01-24",1,24,2014,5,1,131.249998,9,1,10,"Above_Normal"
"563",563,999999999,"2014-01-24",1,24,2014,5,1,146.309996,10,1,10.9,"Above_Normal"
"564",564,999999999,"2014-01-24",1,24,2014,5,1,137.429998,11,1,14,"Above_Normal"
"565",565,999999999,"2014-01-24",1,24,2014,5,1,101.205,12,1,16,"Above_Normal"
"566",566,999999999,"2014-01-24",1,24,2014,5,1,80.34,13,1,17.1,"Optimal"
"567",567,999999999,"2014-01-24",1,24,2014,5,1,66.27,14,1,18,"Optimal"
"568",568,999999999,"2014-01-24",1,24,2014,5,1,39.825,15,1,17.1,"Optimal"
"569",569,999999999,"2014-01-24",1,24,2014,5,1,11.445,16,1,16,"Optimal"
"570",570,999999999,"2014-01-24",1,24,2014,5,1,12.69,17,1,16,"Optimal"
"571",571,999999999,"2014-01-24",1,24,2014,5,1,14.535,18,1,16,"Optimal"
"572",572,999999999,"2014-01-24",1,24,2014,5,1,12.855,19,1,14,"Optimal"
"573",573,999999999,"2014-01-24",1,24,2014,5,1,9.9,20,0,15.1,"Optimal"
"574",574,999999999,"2014-01-24",1,24,2014,5,1,2.505,21,0,15.1,"Optimal"
"575",575,999999999,"2014-01-24",1,24,2014,5,1,0.45,22,0,15.1,"Optimal"
"576",576,999999999,"2014-01-24",1,24,2014,5,1,0.45,23,0,15.1,"Optimal"
"577",577,999999999,"2014-01-25",1,25,2014,6,0,0.45,0,0,15.1,"Optimal"
"578",578,999999999,"2014-01-25",1,25,2014,6,0,0.45,1,0,16,"Optimal"
"579",579,999999999,"2014-01-25",1,25,2014,6,0,0.45,2,0,16,"Optimal"
"580",580,999999999,"2014-01-25",1,25,2014,6,0,0.45,3,0,17.1,"Optimal"
"581",581,999999999,"2014-01-25",1,25,2014,6,0,0.45,4,0,18,"Optimal"
"582",582,999999999,"2014-01-25",1,25,2014,6,0,0.45,5,0,19.9,"Optimal"
"583",583,999999999,"2014-01-25",1,25,2014,6,0,0.45,6,0,21,"Optimal"
"584",584,999999999,"2014-01-25",1,25,2014,6,0,0.45,7,1,21.9,"Optimal"
"585",585,999999999,"2014-01-25",1,25,2014,6,0,0.45,8,1,24.1,"Optimal"
"586",586,999999999,"2014-01-25",1,25,2014,6,0,0.45,9,1,28,"Optimal"
"587",587,999999999,"2014-01-25",1,25,2014,6,0,0.45,10,1,36,"Optimal"
"588",588,999999999,"2014-01-25",1,25,2014,6,0,0.45,11,1,37,"Optimal"
"589",589,999999999,"2014-01-25",1,25,2014,6,0,0.45,12,1,37,"Optimal"
"590",590,999999999,"2014-01-25",1,25,2014,6,0,0.45,13,1,37.9,"Optimal"
"591",591,999999999,"2014-01-25",1,25,2014,6,0,0.45,14,1,37,"Optimal"
"592",592,999999999,"2014-01-25",1,25,2014,6,0,0.45,15,1,37,"Optimal"
"593",593,999999999,"2014-01-25",1,25,2014,6,0,0.45,16,1,37,"Optimal"
"594",594,999999999,"2014-01-25",1,25,2014,6,0,0.45,17,1,36,"Optimal"
"595",595,999999999,"2014-01-25",1,25,2014,6,0,0.45,18,1,32,"Optimal"
